userid,experimentid,activity_Still,activity_Tilting,activity_Unknown,activity_InVehicle,activity_OnBicycle,activity_OnFoot,app_category_nunique,app_adventure,app_tools,app_productivity,app_communication,app_social,app_libraries_&_demo,app_lifestyle,app_personalization,app_racing,app_maps_&_navigation,app_travel_&_local,app_food_&_drink,app_books_&_reference,app_medical,app_puzzle,app_entertainment,app_arcade,app_auto_&_vehicles,app_photography,app_health_&_fitness,app_education,app_shopping,app_board,app_music_&_audio,app_sports,app_beauty,app_business,app_educational,app_finance,app_news_&_magazines,app_casual,app_art_&_design,app_house_&_home,app_card,app_events,app_trivia,app_weather,app_strategy,app_word,app_video_players_&_editors,app_action,app_simulation,app_music,app_dating,app_role_playing,app_casino,app_comics,app_parenting,app_shop,app_nunique,app_entropy_basic,bluetooth_addr_nuinque,bluetooth_mean,bluetooth_min,bluetooth_max,bluetooth_std,bluetooth_var,bluetooth_entropy_basic,cellular_lte_mean,cellular_lte_min,cellular_lte_max,cellular_lte_std,cellular_lte_entropy_basic,cellular_lte_num_of_devices,location_latitude,location_longitude,location_longitude_mean,location_longitude_min,location_longitude_max,location_latitude_mean,location_latitude_min,location_latitude_max,location_altitude_mean,location_altitude_min,location_altitude_max,location_speed_mean,location_speed_min,location_speed_max,location_speed_std,location_radius_of_gyration,location_distance_sum,notification_posted,notification_removed,proximity_mean,proximity_std,proximity_min,proximity_max,screen_SCREEN_OFF,screen_SCREEN_ON,screen_episodes_count,screen_mean_seconds_per_episode,screen_min_seconds_per_episode,screen_max_seconds_per_episode,screen_std_seconds_per_episode,steps_counter,touch_count,wifi_is_connected,wifi_num_of_devices,wifi_mean_rssi,wifi_min_rssi,wifi_max_rssi,wifi_std_rssi,hour,sin_hour,cos_hour,day_period_evening,day_period_morning,day_period_night,day_period_noon,start_interval,end_interval
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1138690140218142,,,,,,,,-119.66666666666669,-128.0,-111.0,8.504900548115382,0.2764345909436749,2.0,10.9069,75.9163,75.91791428571429,75.9163,75.9276,10.9068,10.9062,10.9069,,,,-0.3399999998509883,-1.0,-0.0099999997764825,0.4782154327322206,0.4326006563619266,2.472518697732897,0.0,2.0,,,,,,,,,,,,,26.0,,4.0,-68.6923076923077,-76.0,-60.0,6.379775737558368,10,0.49999999999999994,-0.8660254037844387,False,False,False,True,2021-07-12 09:55:00,2021-07-12 10:05:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3536934732342294,,,,,,,,-115.0,-118.0,-112.0,2.549509756796392,0.2922852532386288,2.0,10.9069,75.9163,75.9163,75.9163,75.9163,10.9069,10.9069,10.9069,,,,-0.2638461536799485,-1.0,-0.0099999997764825,0.437935439853084,4.182255805476996e-12,0.0,,,5.0,0.0,5.0,5.0,,,,,,,,,163.0,,3.0,-69.9375,-78.0,-56.0,6.762980350836931,10,0.49999999999999994,-0.8660254037844387,False,False,False,True,2021-07-12 10:25:00,2021-07-12 10:35:00
207,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-121.66666666666669,-128.0,-113.0,7.767453465154028,0.2764345909436749,2.0,10.9069,75.9163,75.91832857142857,75.9163,75.9305,10.906671428571428,10.9053,10.9069,,,,-0.207999999821186,-1.0,-0.0099999997764825,0.4017813277978591,0.5461045465787988,3.1212474656655846,,,5.0,0.0,5.0,5.0,,,,,,,,,,,3.0,-69.38461538461539,-73.0,-65.0,2.224232373897117,11,0.258819045102521,-0.9659258262890682,False,False,False,True,2021-07-12 10:55:00,2021-07-12 11:05:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1419819263934641,,,,,,,,-116.25,-120.0,-112.0,2.375469878330841,0.3194765492042108,3.0,10.9069,75.9163,75.91809666666667,75.9163,75.9305,10.906706666666668,10.905,10.9069,,,,-0.1749999998137354,-1.0,-0.0099999997764825,0.3699803709957406,0.5059510772468891,11.8445703950668,3.0,1.0,5.0,0.0,5.0,5.0,,,,,,,,,,,3.0,-73.0,-75.0,-71.0,1.4237369936287525,11,0.258819045102521,-0.9659258262890682,False,False,False,True,2021-07-12 11:25:00,2021-07-12 11:35:00
207,wenetIndia,599.932,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2263407327629487,,,,,,,,-118.25,-121.0,-116.0,2.217355782608345,0.2442190502882155,2.0,10.9069,75.9163,75.91844137931035,75.9163,75.9316,10.906620689655172,10.904,10.9069,,,,-0.151428571236985,-1.0,-0.0099999997764825,0.3472842711334135,0.5216967876927162,13.687871672981156,5.0,1.0,5.0,0.0,5.0,5.0,,,,,,,,,49.0,,4.0,-67.23076923076923,-74.0,-57.0,4.1993291886164,12,1.2246467991473532e-16,-1.0,False,False,False,True,2021-07-12 11:55:00,2021-07-12 12:05:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-118.5,-123.0,-114.0,3.696845502136472,0.0,1.0,10.9069,75.9163,75.9183579710145,75.9163,75.9305,10.906624637681158,10.905,10.9069,,,,-0.1104347824078538,-1.0,-0.0099999997764825,0.3010932765211737,0.5508454327802835,3.129556766002733,4.0,0.0,,,,,,,,,,,,,437.0,,3.0,-67.41666666666667,-74.0,-58.0,4.557267996155694,12,1.2246467991473532e-16,-1.0,False,False,False,True,2021-07-12 12:25:00,2021-07-12 12:35:00
207,wenetIndia,599.955,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1419819263934641,,,,,,,,-119.0,-123.0,-116.0,2.6457513110645907,0.0,1.0,10.9069,75.9163,75.9194875,75.9163,75.9305,10.906575,10.905,10.9069,,,,-0.0999999997968022,-1.0,-0.0099999997764825,0.2862359769835976,0.6121080114401052,5.60207546373563,,,,,,,,,,,,,,,5.0,,2.0,-65.33333333333333,-70.0,-62.0,2.504897164340597,13,-0.2588190451025208,-0.9659258262890683,False,False,False,True,2021-07-12 12:55:00,2021-07-12 13:05:00
207,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,10.9069,75.9163,75.91835526315789,75.9163,75.9305,10.906625,10.905,10.9069,,,,-0.1011842103233854,-1.0,-0.0099999997764825,0.2881849735584247,0.5505442947778928,1.5647783830013664,,,2.5,2.886751345948129,0.0,5.0,,,,,,,,,14.0,,3.0,-63.81818181818182,-73.0,-60.0,3.6047415720826974,13,-0.2588190451025208,-0.9659258262890683,False,False,False,True,2021-07-12 13:25:00,2021-07-12 13:35:00
207,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-117.16666666666669,-124.0,-111.0,5.269408568963567,0.1956762467702945,2.0,10.9069,75.9163,75.91771250000001,75.9163,75.9276,10.9068125,10.9062,10.9069,,,,-0.0999999997968022,-1.0,-0.0099999997764825,0.2862359769835976,0.4088543491427843,1.2362593488664484,16.0,4.0,2.9166666666666665,2.5746432527221863,0.0,5.0,,,,,,,,,16.0,,3.0,-64.23076923076923,-69.0,-56.0,4.474801908115643,14,-0.4999999999999997,-0.8660254037844388,False,False,False,False,2021-07-12 13:55:00,2021-07-12 14:05:00
207,wenetIndia,599.9799999999999,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2442190502882155,,,,,,,,-115.0,-127.0,-110.0,7.14142842854285,0.2922852532386288,2.0,10.9069,75.9163,75.91760000000001,75.9163,75.928,10.906755555555556,10.9056,10.9069,,,,-0.0924999997951089,-1.0,-0.0099999997764825,0.2748971771009084,0.4040360640949713,2.5712697668401074,,,2.5,2.886751345948129,0.0,5.0,,,,,,,,,95.0,,3.0,-69.66666666666667,-80.0,-52.0,11.1050959120705,14,-0.4999999999999997,-0.8660254037844388,False,False,False,False,2021-07-12 14:25:00,2021-07-12 14:35:00
207,wenetIndia,599.9739999999999,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1286260058530446,,,,,,,,-112.625,-123.0,-107.0,5.804862493757159,0.3010299956639811,2.0,10.9069,75.9163,75.91945555555556,75.9163,75.9305,10.906477777777775,10.905,10.9069,,,,-0.0924999997951089,-1.0,-0.0099999997764825,0.2748971771009084,0.6505405106349537,6.259113532005466,,,2.5,3.5355339059327378,0.0,5.0,,,,,,,,,400.0,,3.0,-60.576388888888886,-68.0,-55.0,3.6995177555908105,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,2021-07-12 14:55:00,2021-07-12 15:05:00
207,wenetIndia,569.878,0.029,30.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4465345764902789,,,,,,,,-109.66666666666669,-120.0,-104.0,8.9628864398325,0.2764345909436749,2.0,10.9069,75.9163,75.91776176470589,75.9163,75.9305,10.906704411764707,10.905,10.9069,,,,-0.0827941174399764,-1.0,-0.0099999997764825,0.2587107266694132,0.4755080379772559,9.3886702980082,10.0,8.0,2.7777777777777777,2.6352313834736494,0.0,5.0,93.782,506.218,0.0,0.0,0.0,0.0,0.0,,1960.0,,3.0,-64.08333333333333,-69.0,-53.0,3.852034792549351,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,2021-07-12 15:25:00,2021-07-12 15:35:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-116.0,-127.0,-111.0,7.571877794400366,0.3010299956639811,2.0,10.9069,75.9163,75.91666847826087,75.9163,75.9276,10.906877173913044,10.9062,10.9069,,,,-0.0767173910958934,-1.0,-0.0099999997764825,0.248461686677334,0.2195722196579499,1.2362593488664484,,,,,,,,,,,,,,,,,1.0,-71.07692307692308,-78.0,-66.0,3.1822392797885453,16,-0.8660254037844384,-0.5000000000000004,False,False,False,False,2021-07-12 15:55:00,2021-07-12 16:05:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1411817415046075,,,,,,,,-114.75,-118.0,-112.0,2.5000000000000018,0.2442190502882155,2.0,10.9069,75.9163,75.9163,75.9163,75.9163,10.9069,10.9069,10.9069,,,,-0.0765919280426383,-1.0,-0.0099999997764825,0.2482533127440035,5.304923167415154e-13,0.0,86.0,1.0,,,,,,,,,,,,,,,2.0,-72.5,-74.0,-70.0,1.3650308980085295,16,-0.8660254037844384,-0.5000000000000004,False,False,False,False,2021-07-12 16:25:00,2021-07-12 16:35:00
207,wenetIndia,560.534,0.1,39.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.6124378552015749,,,,,,,,-121.4,-126.0,-111.0,5.983310120660637,0.2173220112736488,2.0,10.9069,75.9163,75.9171,75.9163,75.9305,10.906775697211156,10.9049,10.9069,,,,-0.0731075695118461,-1.0,-0.0099999997764825,0.2420964333543617,0.3419665106567635,5.551025436924569,5.0,3.0,2.5,2.6352313834736494,0.0,5.0,,,,,,,,,1084.0,,3.0,-66.00995024875621,-71.0,-59.0,4.084103389669822,17,-0.9659258262890683,-0.25881904510252063,False,False,False,False,2021-07-12 16:55:00,2021-07-12 17:05:00
207,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3008919734739832,,,,,,,,-121.0,-130.0,-110.0,8.602325267042628,0.2442190502882155,2.0,10.9069,75.9163,75.91668965517242,75.9163,75.9276,10.906875862068969,10.9062,10.9069,,,,-0.0668965515134662,-1.0,-0.0099999997764825,0.2306344933704825,0.2255748133171341,2.472518697732897,0.0,1.0,3.75,2.5,0.0,5.0,248.484,351.516,0.0,0.0,0.0,0.0,0.0,,101.0,,4.0,-65.0,-75.0,-56.0,5.38287743294681,17,-0.9659258262890683,-0.25881904510252063,False,False,False,False,2021-07-12 17:25:00,2021-07-12 17:35:00
207,wenetIndia,555.978,0.029,43.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3790659856592054,,,,,,,,-116.2,-120.0,-109.0,4.969909455915672,0.4126972515042214,3.0,10.9069,75.9163,75.92137777777778,75.9163,75.9305,10.906267777777778,10.905,10.9069,,,,-0.0649999997889001,-1.0,-0.0099999997764825,0.2280412441034427,0.705991469089983,4.415191649422787,1.0,0.0,5.0,0.0,5.0,5.0,380.38,219.62,0.0,0.0,0.0,0.0,0.0,,348.0,,2.0,-70.1214953271028,-76.0,-66.0,3.985138146261582,18,-1.0,-1.8369701987210297e-16,True,False,False,False,2021-07-12 17:55:00,2021-07-12 18:05:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-118.16666666666669,-126.0,-110.0,6.431692364118999,0.3767779228316686,3.0,10.9069,75.9163,75.9163,75.9163,75.9163,10.9069,10.9069,10.9069,,,,-0.0099999997764825,-0.0099999997764825,-0.0099999997764825,0.0,1.4334060263302558e-12,0.0,,,,,,,,,,,,,,,,,,,,,,18,-1.0,-1.8369701987210297e-16,True,False,False,False,2021-07-12 18:25:00,2021-07-12 18:35:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2671737111300914,,,,,,,,-113.0,-119.0,-110.0,4.082482904638631,0.4515449934959717,3.0,10.9069,75.9163,75.9163,75.9163,75.9163,10.9069,10.9069,10.9069,,,,-0.0544782606560898,-1.0,-0.0099999997764825,0.2052223198429134,1.4334060263302556e-12,0.0,28.0,2.0,2.5,3.5355339059327378,0.0,5.0,,,,,,,,,996.0,,2.0,-67.0,-72.0,-62.0,2.87009458422096,19,-0.9659258262890684,0.2588190451025203,True,False,False,False,2021-07-12 18:55:00,2021-07-12 19:05:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-113.0,-114.0,-111.0,1.4142135623730945,0.2442190502882155,2.0,10.9069,75.9163,75.9163,75.9163,75.9163,10.9069,10.9069,10.9069,,,,-0.0503532606551584,-1.0,-0.0099999997764825,0.1958915018485379,4.182255805476997e-12,0.0,,,,,,,,,,,,,,,,,2.0,-69.9,-80.0,-65.0,4.142644840696658,19,-0.9659258262890684,0.2588190451025203,True,False,False,False,2021-07-12 19:25:00,2021-07-12 19:35:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2762900815464368,1.0,-51.5,-52.0,-51.0,0.5345224838248473,0.2857142857142842,0.0,-118.33333333333331,-123.0,-113.0,4.457203906785811,0.2764345909436749,2.0,10.9069,75.9163,75.91669121171772,75.9163,75.9276,10.906875765645806,10.9062,10.9069,,,,-0.0495472700916696,-1.0,-0.0099999997764825,0.1940049692994166,0.226008789445177,2.472518697732897,5.0,0.0,,,,,,,,,,,,,703.0,,4.0,-65.78599221789884,-69.0,-64.0,1.5350457698597106,20,-0.8660254037844386,0.5000000000000001,True,False,False,False,2021-07-12 19:55:00,2021-07-12 20:05:00
207,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1411817415046075,,,,,,,,-119.83333333333331,-128.0,-113.0,5.344779384283945,0.1956762467702945,2.0,10.9069,75.9163,75.9163,75.9163,75.9163,10.9069,10.9069,10.9069,,,,-0.0475474081288282,-1.0,-0.0099999997764825,0.1892284199523727,1.3890919149810674e-12,0.0,,,,,,,,,,,,,,,11.0,,3.0,-69.0,-80.0,-64.0,4.274373669939289,20,-0.8660254037844386,0.5000000000000001,True,False,False,False,2021-07-12 20:25:00,2021-07-12 20:35:00
207,wenetIndia,599.963,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5696325913586627,1.0,-48.333333333333336,-51.0,-46.0,1.7237832147426688,2.9714285714285698,0.0,-121.0,-125.0,-115.0,4.320493798938574,0.3010299956639811,2.0,10.9069,75.9163,75.91725476772616,75.9163,75.9305,10.90656381418093,10.9019,10.9069,,,,-0.0475183371932661,-1.0,-0.0099999997764825,0.1891540862506932,0.4124939031708988,6.588510086536662,7.0,3.0,,,,,,,,,,,,,1881.0,,1.0,-62.49442379182156,-67.0,-58.0,2.846339384956972,21,-0.7071067811865477,0.7071067811865474,True,False,False,False,2021-07-12 20:55:00,2021-07-12 21:05:00
207,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1771823643137632,1.0,-50.375,-62.0,-44.0,5.63935038167276,31.802272727272697,0.0,-114.0,-122.0,-111.0,4.049691346263319,0.3010299956639811,2.0,10.9069,75.9163,75.91838715012723,75.9163,75.9356,10.906499872773535,10.9032,10.9069,,,,-0.0477862593269984,-1.0,-0.0099999997764825,0.1898062978570731,0.6668024464119513,12.882569944334008,,,,,,,,,,,,,,,585.0,,2.0,-68.78571428571429,-73.0,-60.0,3.3247117829817583,21,-0.7071067811865477,0.7071067811865474,True,False,False,False,2021-07-12 21:25:00,2021-07-12 21:35:00
207,wenetIndia,569.711,0.056,30.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3782998439291183,1.0,-49.03225806451613,-55.0,-45.0,3.790196749226812,14.365591397849494,0.0,-115.33333333333331,-119.0,-112.0,2.8047578623950167,0.3010299956639811,2.0,10.9069,75.9163,75.91697760290558,75.9163,75.9356,10.9067700968523,10.9032,10.9069,,,,-0.0471549634652585,-1.0,-0.0099999997764825,0.188270643933395,0.3951840166090837,4.29418998144467,,,,,,,,,,,,,,,548.0,,2.0,-67.46153846153847,-77.0,-61.0,3.3004240168001187,22,-0.5000000000000004,0.8660254037844384,False,False,True,False,2021-07-12 21:55:00,2021-07-12 22:05:00
207,wenetIndia,599.947,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-110.66666666666669,-112.0,-109.0,1.5275252316519483,0.0,1.0,10.9069,75.9163,75.91681286681717,75.9163,75.9305,10.90683137697517,10.905,10.9069,,,,-0.0435214444793104,-1.0,-0.0099999997764825,0.1791613012636485,0.2919597885500149,3.129556766002733,0.0,1.0,2.0,2.7386127875258306,0.0,5.0,,,,,,,,,7.0,,2.0,-65.9,-69.0,-64.0,1.4480206331559216,22,-0.5000000000000004,0.8660254037844384,False,False,True,False,2021-07-12 22:25:00,2021-07-12 22:35:00
